"","behaviour","mean.X","mean.Y","mean.Z","min.X","min.Y","min.Z","kurt.X","kurt.Y","kurt.Z","skew.X","skew.Y","skew.Z","max.X","max.Y","max.Z","sd.X","sd.Y","sd.Z","range.X","range.Y","range.Z","pitch","roll","odba","freq.X","freq.Y","freq.Z","amp.X","amp.Y","amp.Z","index"
"2389","walk",-9.09479956623382e-14,0,9.09460007303409e-14,-115.65,-104.5,-157.6,2.56583574511533,-0.000280260915366259,0.109846681112194,1.32287226207769,-0.0950926092786928,-1.09967304961582,201.35,90.5,92.4000000000001,64.291503081053,43.9778652458137,69.6550901151335,317,195,250,-0.661029506326652,0.751940318107283,2560.1,49153,43150,46152,2457.65,2157.5,2307.6,"2124"
"1394","lie",4.54748326668419e-14,0,4.54761228674272e-14,-78.05,-343.75,-76.3,1.39000781691742,11.1802088402933,8.89865546026835,0.42606577048585,-3.3941282210402,2.94569453000929,101.95,63.25,338.7,36.7916967177164,83.8186482202719,86.3920683493815,180,407,415,-0.545087579861144,0.894994968077695,2164.4,33601,43195,34626,1680.05,2159.75,1731.3,"721"
"1906","lie",-1.8189859340989e-13,-1.81898680146064e-13,-9.09492099687714e-14,-21.8000000000002,-21.0500000000002,-22.6500000000001,-1.43474447337084,1.17016925101549,0.122969074436687,0.184075549240552,1.20787409480077,0.358951529362431,30.1999999999998,58.9499999999998,30.3499999999999,17.5517280600725,20.1193151500061,11.9660704537982,52,80,53,-0.727342036186319,0.86495284076555,806.900000000001,49476,42301,36053,2473.8,2115.05,1802.65,"329"
"1236","run",9.09550212924159e-14,4.54802862037695e-14,-1.81904491469709e-13,-2041.1,-795.8,-1728.05,-1.19803841413074,-1.02837784494167,-0.601155323106716,0.307923512134107,-0.379148025500523,-0.25528731618543,2053.9,737.2,1647.95,1283.78621355164,436.197154844844,884.744178012105,4095,1533,3376,-0.581845968487448,0.802114128406617,42032,40822,39656,41421,2041.1,1982.8,2071.05,"929"
"2507","walk",4.5477510646208e-14,-1.81896164797024e-13,-9.09453068409505e-14,-376.55,-282.55,-301.4,-1.2129015236219,-0.959974823845938,-1.00976304711851,-0.0184022603243924,0.217157652957016,0.230457793589784,361.45,316.45,345.6,211.939781666,174.273673163489,188.338273495214,738,599,647,-0.562745061901121,0.934437122595296,9394.9,35971,45711,33828,1798.55,2285.55,1691.4,"2118"
"919","walk",0,-9.09466946197313e-14,9.09490581804673e-14,-222.5,-156.15,-99.5999999999999,0.674624357764189,-1.34444110760908,-0.89098808148484,1.1830264036026,0.0751545117490357,0.148406498833028,503.5,148.85,131.4,187.381822406607,97.1446425643091,62.7110331936138,726,305,231,-0.642548080540227,0.953727831395258,5258.1,41510,45123,31992,2075.5,2256.15,1599.6,"2179"
"1911","lie",-1.81898289833282e-13,1.81900328133366e-13,4.54735207822132e-14,-31.3000000000002,-48.6999999999998,-39.55,-1.14593183401518,-0.495708555851975,1.92914516275375,0.0955471190375153,0.769845393337997,0.884926254683024,41.6999999999998,95.3000000000002,64.45,21.1040031124055,42.2848734929619,22.0346019753143,73,144,104,-0.729943867367129,0.856334478811326,1322.9,49786,42034,36451,2489.3,2101.7,1822.55,"331"
"360","forage",0,0,0,-1037.75,-537.75,-1226.75,1.23285749379898,1.62851944281924,-0.143971461286399,0.0929452931386679,0.653351216882356,-0.549939523865229,954.25,681.25,860.25,407.108012952983,244.098745118489,495.280343261322,1992,1219,2087,-0.662298627951356,0.959323530619133,16540.5,42195,43215,31355,2109.75,2160.75,1567.75,"205"
"1230","run",0,9.09577968499775e-14,9.09497303858142e-14,-814.25,-537.6,-576.6,0.135527249409544,0.0501418992603391,-1.1060315370404,-0.413477242253047,-0.879739976235035,-0.0354340909158592,781.75,276.4,515.4,362.958584704269,225.648165817589,307.692498582937,1596,814,1092,-0.571783205801638,0.906450961399364,13585.1,34485,41532,32692,1724.25,2076.6,1634.6,"1287"
"698","walk",1.81890613681901e-13,4.54743881439512e-14,-4.5477510646208e-14,-621.7,-447.8,-527.45,-0.183808851467136,0.251933407795739,-0.296108581299561,-0.607249219880745,-0.498306522622684,-0.596064171965153,321.3,311.2,380.55,244.77618133178,173.86431491252,219.703502355717,943,759,908,-0.691116910514267,0.912956409425909,9948.1,42914,40916,31749,2145.7,2045.8,1587.45,"2291"
"610","sit",0,-9.0949817121988e-14,9.0949817121988e-14,-168,-165.65,-157.35,-0.812731695702494,0.729797701598636,-0.070364712235274,-0.00670713305485097,-0.326090954264389,-0.41627037970433,123,132.35,127.65,77.065932127866,62.9897861394587,64.9025788150371,291,298,285,-0.617886182599441,0.894890387937267,3194.6,36380,39913,32007,1819,1995.65,1600.35,"1576"
"655","sit",-4.54743881439512e-14,-9.09499905943356e-14,4.54734340460394e-14,-78.7,-50.6500000000001,-34.8,-1.2250169559328,-0.916489971901714,-0.262222274338803,-0.101059633307447,0.300864936083616,0.6699256454394,67.3,60.3499999999999,47.2,40.461937930018,31.0996276843512,21.0902821223425,146,111,82,-0.589244542081214,0.917574773821651,1494.2,35634,42333,32396,1781.7,2116.65,1619.8,"1439"
"168","lie",9.09473017729479e-14,-1.81896858686414e-13,-9.094894976025e-14,-114.85,-83.8000000000002,-36.4000000000001,-0.603590886060756,-1.24181796258001,0.874245809159366,0.0240687776280682,0.542020913315109,1.12219691334855,92.1500000000001,131.2,96.5999999999999,56.9942517877207,70.5755287841182,33.7317592032697,207,215,133,-0.618904301161102,0.950549871769035,2547.1,39137,44716,31928,1956.85,2235.8,1596.4,"672"
"1349","walk",-4.54761228674272e-14,0,-4.54830617613311e-14,-502.2,-436.5,-579.45,-1.27276451252569,0.41148462867628,-0.715802463133462,0.0629238273524379,-0.135879872682565,0.151757469953475,440.8,499.5,635.55,282.402959578945,212.398706508104,316.912153692304,943,936,1215,-0.535300550582424,0.844922396518569,12836.3,32304,40390,36129,1615.2,2019.5,1806.45,"2390"
"1731","sit",1.81899113826933e-13,1.81898419937543e-13,-4.54726534204752e-14,-31.1999999999998,-18.6999999999998,-27.45,-1.02575274106139,-0.948195381990447,3.29253275841897,0.261837130859581,0.0838239739999683,1.62456509804132,38.8000000000002,19.3000000000002,74.55,20.6616858740495,11.026761704336,22.5726313089663,70,38,102,-0.728598604745635,0.870469937943901,830.599999999999,49364,42294,35649,2468.2,2114.7,1782.45,"1460"
"76","run",9.09466946197313e-14,9.09508579560736e-14,9.09661235226622e-14,-720.85,-751.1,-816.1,1.78188737066515,-0.655629692747298,-1.70345387010208,-0.628437355713265,0.0737328432421919,-0.194414504073907,528.15,800.9,705.9,248.990651906537,384.116744863083,511.161309383375,1249,1552,1522,-0.614858954127655,0.906161659512377,18658.8,39437,43182,34102,1971.85,2159.1,1705.1,"791"
"329","eat",-9.09501640666832e-14,-1.81898246465195e-13,-9.09499905943356e-14,-84.6500000000001,-72.8000000000002,-56.1500000000001,-1.11539523487993,-0.680207486650895,0.952381848454873,-0.0330920030839138,-0.445070003179725,0.769857317011678,79.3499999999999,47.1999999999998,104.85,45.7398536347277,31.8526211430741,37.0948641643075,164,120,161,-0.709901876177983,0.91125002569295,1806.4,47133,43336,33603,2356.65,2166.8,1680.15,"6"
"720","walk",9.09550212924159e-14,1.81898246465195e-13,-9.09469548282527e-14,-352.85,-387.95,-296.4,-0.952534135479107,0.529982486341395,-1.34882474365322,-0.0029773171398832,0.526410010838124,0.0867844870282669,359.15,462.05,305.6,194.593307344209,187.775755119042,181.943426719175,712,850,602,-0.600884623068311,0.910556029276145,8885.7,36837,42339,32868,1841.85,2116.95,1643.4,"2592"
"1165","forage",-1.81894083128853e-13,-9.09508579560736e-14,0,-393.55,-322.65,-263,4.59549344063356,0.758035705403821,-0.988240657786657,1.87899668864508,0.714917782827798,-0.156672733508322,971.45,538.35,277,280.119800498963,192.711203345153,151.063597621385,1365,861,540,-0.709566317568818,0.89961037921025,8908.9,48091,43693,34660,2404.55,2184.65,1733,"112"
"437","run",0,1.81894777018243e-13,9.09466946197313e-14,-257.25,-504.7,-367.35,-1.12177688680231,-1.29065773769418,-1.65658794872796,0.144869645003339,-0.143800158343525,-0.0122602736106411,270.75,412.3,406.65,157.42930744339,273.147559889676,270.801398387123,528,917,774,-0.613473196238413,0.954640282159296,11949.7,41165,47414,33427,2058.25,2370.7,1671.35,"972"
"1363","walk",-4.54797224186398e-14,9.09591846287583e-14,-9.09431384366055e-14,-606.2,-631.6,-302.4,0.00357613903481591,2.38277602988432,0.212755216277144,-0.949353705346859,-0.81472980644974,0.614313069669188,269.8,406.4,437.6,237.817842719569,207.843412718629,171.618426197557,876,1038,740,-0.590530560432459,0.891957529981378,8750.4,35244,40752,32808,1762.2,2037.6,1640.4,"2169"
"2382","walk",-1.81901022022757e-13,-1.81897379103457e-13,-1.81898138044978e-13,-280.3,-146.8,-147.3,0.204234600075306,-0.971296583430517,0.867072733417312,-0.701341313534575,0.49358287986983,0.811125216137811,167.7,190.2,263.7,106.117164641631,98.7322802222998,93.3522474569475,448,337,411,-0.595558282717441,0.745520324165295,4642.4,44906,44916,48646,2245.3,2245.8,2432.3,"2387"
"436","run",0,9.09460007303409e-14,-9.09453068409505e-14,-304.5,-571.85,-410.9,-0.095067927010219,-1.01176438439698,-1.69466232457384,0.457911251361746,0.227114468377507,0.0108699656632287,502.5,734.15,409.1,199.832429800571,354.71712599434,280.588460579772,807,1306,820,-0.577404263719637,0.944916032496502,14033.3,39210,48417,34618,1960.5,2420.85,1730.9,"1167"
"1260","run",0,9.09716746377853e-14,1.81921144815078e-13,-1870,-1138.85,-1931.7,-0.265031150742652,-0.078269609887176,-0.780209680541067,0.114117638892956,0.0805445577980689,-0.372476290312635,2198,1281.15,1537.3,970.033640219706,592.80237898166,933.375205201108,4068,2420,3469,-0.553100068257715,0.729711308372637,37866.2,37400,37717,43854,1870,1885.85,2192.7,"1012"
"2218","sit",-1.81898419937543e-13,0,0,-40.5500000000002,-35,-47,-0.597861406109682,-1.49606288787542,-1.58787525812479,-0.375800063842645,0.364713788372301,-0.17716491728336,30.4499999999998,50,44,18.4803594177853,28.408671767243,31.5561321090562,71,85,91,-0.700087399160377,0.892606984217195,1343.9,48991,45280,36480,2449.55,2264,1824,"1463"
"1838","lie",-9.09495569134666e-14,-1.81899330667368e-13,9.09495135453797e-14,-38.1500000000001,-57.8000000000002,-51.3499999999999,-1.53450236965246,3.33177562506571,5.0967635751827,-0.0483876862994173,-1.7825915350612,-1.87683600937048,36.8499999999999,22.1999999999998,24.6500000000001,24.9911036802678,17.6593496929798,14.6477050474774,75,80,76,-0.695239183021228,0.908545490542215,822.299999999998,48063,45436,35427,2403.15,2271.8,1771.35,"609"
"1732","sit",-9.0948082398512e-14,1.81893736184158e-13,0,-501.15,-310.95,-488.5,2.03195433928312,0.718486503985739,1.87309799575631,-0.669980743217912,-0.0981912423737471,-0.235261379823275,403.85,333.05,501.5,176.905646870689,136.575591176693,197.33820821385,905,644,990,-0.725443011244771,0.85112928523348,6161.4,49643,41919,36830,2482.15,2095.95,1841.5,"1456"
"1537","walk",-4.54728268928228e-14,9.09484293432072e-14,9.09483426070334e-14,-212.7,-206.35,-170.35,-0.873472063611024,-0.874365049118409,-1.15788325406647,0.256753844114315,-0.213092257376841,0.227662097704566,201.3,185.65,211.65,116.496261516705,111.484846739956,109.083876467896,414,392,382,-0.606896435981027,0.960921343426857,5466.1,39714,46827,32707,1985.7,2341.35,1635.35,"2422"
"733","forage",-1.81926695930201e-13,1.81896164797024e-13,0,-1364.05,-487.45,-1358,0.203382247894138,2.95398465963508,-1.39257746586668,-0.580268137151654,1.77518173891914,-0.387601834955194,1170.95,1468.55,922,622.830337208592,455.60121932742,746.820277118792,2535,1956,2280,-0.641228610227992,0.924934158774485,27233.4,44881,45449,35000,2244.05,2272.45,1750,"139"
"1860","lie",-1.81910042584832e-13,9.09446129515601e-14,9.09550212924159e-14,-366.55,-342.85,-214.1,-0.492282843684765,1.20458876322626,-1.55453243933665,-0.412533726534324,-1.05468341692473,-0.114496626025013,366.45,140.15,219.9,186.088398631573,119.136929181244,138.396417659752,733,483,434,-0.75187244520063,0.810646316438862,7060.5,47191,36477,34702,2359.55,1823.85,1735.1,"370"
"407","run",1.81898940354586e-13,0,0,-524.7,-408.75,-769.25,0.546563238914005,1.11421284582403,-0.713453469621629,0.373666233703606,0.989214493149767,-0.666554312498435,769.3,826.25,432.75,290.764527627281,286.305481867477,334.566471249303,1294,1235,1202,-0.647466265611127,0.964448571782975,14039.1,43354,46455,32065,2167.7,2322.75,1603.25,"1256"
"1794","walk",0,9.09432251727793e-14,-9.09453068409505e-14,-266.75,-324.85,-450.9,0.605263571173114,-0.597518850919088,-1.35395641095452,1.15311815166782,0.756965494444762,-0.0313397031675631,582.25,506.15,451.1,229.196278788567,261.229940050805,279.792009215869,849,831,902,-0.674679946703885,0.934744728306737,11849.9,44675,44657,32998,2233.75,2232.85,1649.9,"2160"
"438","sit",-4.54738243588215e-14,0,1.81897552575805e-13,-329.7,-263.5,-226.2,1.11351738439642,0.54042418051944,-1.2245213047622,-0.888514211493073,0.839165871414501,-0.118339963944307,200.3,431.5,218.8,115.253542016584,158.737618663464,133.68682964695,530,695,445,-0.487026441561112,0.841382778080737,6313.2,34014,47890,42784,1700.7,2394.5,2139.2,"1596"
"1989","lie",9.09494701772928e-14,9.09492967049452e-14,-9.09491449166411e-14,-32.0999999999999,-39.8499999999999,-24.1500000000001,-1.23347135384965,-1.4828142267985,-0.957400912406188,0.642812242296607,-0.434291909506481,-0.398569780492258,50.9000000000001,28.1500000000001,16.8499999999999,27.3397724550651,23.0680343880079,12.6419310650166,83,68,41,-0.715720615970628,0.864983182950578,1064.9,49902,43677,37223,2495.1,2183.85,1861.15,"327"
"1870","lie",0,-1.81898571725847e-13,4.54752555056892e-14,-60,-25.5500000000002,-40.05,-1.67715097805649,0.0154803852244298,1.39494151642977,0.00374910263535631,0.566945993828825,-1.11198080233579,58,45.4499999999998,18.95,43.0201910979631,17.9310815125727,13.6477297128786,118,71,59,-0.71609043667149,0.872294115344883,1226.8,49560,43611,36621,2478,2180.55,1831.05,"258"
"1918","lie",1.81898940354586e-13,-1.81898539199782e-13,0,-17.9499999999998,-41.5500000000002,-19.5,-1.38448530856064,-0.501921170632325,-1.51061656558332,0.315936668774431,-0.555604404190395,-0.152602815040112,23.0500000000002,28.4499999999998,15.5,13.0160831686276,18.3546208150198,11.8432747960493,41,70,35,-0.717689688739934,0.886944253942746,711.699999999999,48959,43471,35430,2447.95,2173.55,1771.5,"752"
"1401","run",-4.54747350886464e-14,-9.09595315734535e-14,-4.54546122963251e-14,-1955.7,-1278.15,-1932.7,1.41394206858783,1.85502697718813,-0.521424056876012,-0.582512405789066,-0.726460930960204,-0.298110358237827,1552.3,817.85,1859.3,705.107464747116,434.718090745086,917.912339582541,3508,2096,3792,-0.592825301070021,0.857873850773005,29585.7,39114,41803,39954,1955.7,2090.15,1997.7,"1003"
"1626","lie",0,9.09463476750361e-14,-4.54745616162988e-14,-108.75,-244.85,-79.2,-0.456858977742223,0.926170333900065,-0.291444790703904,0.452182245808597,-0.608432453636308,0.453219228379136,143.25,196.15,111.8,61.2139260041545,92.677865977294,49.200556265576,252,441,191,-0.692771345259242,0.932999635471841,3001.9,44475,43057,31884,2223.75,2152.85,1594.2,"442"
"1008","lie",-1.81894777018243e-13,-1.81892001460682e-13,9.09492316528149e-14,-210.8,-188.05,-100.85,-1.53763111751712,-1.30936049339447,-0.551198358039516,-0.439848699549675,0.310463626139112,-0.820163206850561,146.2,187.95,57.1500000000001,122.742606165997,107.037856067743,47.293345476037,357,376,158,-0.680766008892643,0.925355423260918,4765.5,46416,45761,34417,2320.8,2288.05,1720.85,"252"
"1091","walk",1.81900328133366e-13,9.09453068409505e-14,9.09439190621697e-14,-528.95,-302.35,-400.6,0.661483668636738,-0.535929195842386,-1.08319021846727,-0.633498805830228,0.458688822509857,-0.0903749995611112,352.05,357.65,296.4,195.720927800139,166.931840802419,197.402447593209,881,660,697,-0.630766118645373,0.95937326070281,8656.2,41459,46227,32372,2072.95,2311.35,1618.6,"2503"
"2392","walk",-9.09505110113784e-14,0,9.09463476750361e-14,-116.65,-282.25,-88.5999999999999,-0.518578384422973,0.15857070879174,-1.16126957135144,-0.236651374104442,-0.808563304710791,-0.259587274730167,99.3499999999999,165.75,80.4000000000001,58.1461633797921,111.408151927,49.9582983992386,216,448,169,-0.671018796963864,0.774401988589841,3411.4,49593,43705,44632,2479.65,2185.25,2231.6,"2509"
"1577","eat",-9.09492099687714e-14,-1.81899319825346e-13,4.5474908560994e-14,-185.65,-82.3000000000002,-61.8,6.2858245439544,-0.371692766235622,-0.742969066828969,-2.12759644039792,-0.565895509822304,0.00565867562019904,89.3499999999999,52.6999999999998,84.2,51.004927522534,36.2434749118267,38.5604105678077,275,135,146,-0.579922760208041,0.919747823588916,1743.8,35453,43046,32796,1772.65,2152.3,1639.8,"56"
"1442","run",9.09550212924159e-14,-1.81898940354586e-13,-4.54608573008386e-14,-1969.6,-820.8,-1687.7,-0.85672808380027,-0.138609873115015,-0.500450301902281,-0.159910899983812,0.711964491844315,0.00606285661843426,1812.4,1396.2,1900.3,1070.94058019845,559.087470795045,875.845702585131,3782,2217,3588,-0.549275142300389,0.905579662798754,39301.8,39392,44836,35794,1969.6,2241.8,1789.7,"911"
"2482","walk",9.09597050458011e-14,-9.0948082398512e-14,9.09490581804673e-14,-316.35,-158.15,-146.35,-1.09571525036332,-1.67447996032982,-0.97935814924539,-0.138525322767715,0.0810444673425198,0.357280176702794,265.65,161.85,173.65,161.929573710627,112.824164544938,87.8043728679662,582,320,320,-0.606584293790924,0.950402697358568,6143.7,40967,47963,34247,2048.35,2398.15,1712.35,"2448"
"418","run",-9.09453068409505e-14,-1.81898940354586e-13,4.54747350886464e-14,-489.9,-154.8,-474.3,-0.73822780176913,-0.809716759207491,-1.32327924102442,-0.270730776298149,0.466477338779618,-0.219936329345566,517.1,269.2,334.7,265.893706502983,119.171084447617,234.851599279653,1007,424,809,-0.584725481679145,0.94529995123044,10270.2,38758,47136,34166,1937.9,2356.8,1708.3,"1217"
"983","lie",0,-1.81898419937543e-13,-9.09491232325976e-14,-42.5,-35.5500000000002,-26.4000000000001,-1.14474295786137,-1.36672336630651,-1.16388314811154,0.113594132220603,0.200073447746631,-0.435751190041195,44.5,42.4499999999998,19.5999999999999,25.2221706983527,26.1442858806762,14.1100934384612,87,78,46,-0.711714099980338,0.907252256865627,1082.6,47770,43631,34108,2388.5,2181.55,1705.4,"456"
"374","lie",4.5474041199256e-14,-1.81898766882238e-13,4.5474041199256e-14,-103.55,-51.0500000000002,-106.3,1.35978435439376,2.48983451397644,2.58906756355446,0.0622791097444165,1.19099984676077,-0.315775064654283,86.45,83.9499999999998,103.7,39.9611324321916,27.0622576566273,39.234919999516,190,135,210,-0.517783155773059,0.894148506593351,1354.5,32951,45101,36226,1647.55,2255.05,1811.3,"426"
"2205","sit",9.0947648717643e-14,-1.81900675078062e-13,0,-96.0999999999999,-47.0500000000002,-65,-0.304559562193206,-0.842221897841542,-0.917185093711102,-0.605221883394757,0.45726223967258,-0.566854101089064,66.9000000000001,75.9499999999998,53,41.4181501022769,34.4130865560733,34.6106159558322,163,123,118,-0.682116697065048,0.904135087967224,1793.1,48002,46441,36540,2400.1,2322.05,1827,"1486"
