dog,sample,burst-timestamp,sample-timestamp,behaviour,X,Y,Z
belle,118597,52:09.0,52:13.3,run,709,1720,0
belle,118598,52:09.0,52:13.4,run,1432,1868,2633
belle,118599,52:09.0,52:13.5,run,1440,1996,2821
belle,118600,52:09.0,52:13.6,run,4031,1470,893
belle,118601,52:09.0,52:13.7,run,2432,2401,1700
belle,118602,52:09.0,52:13.8,run,978,2169,2380
belle,118603,52:09.0,52:13.9,run,2755,1944,2285
belle,118604,52:09.0,52:14.0,run,3089,2325,337
belle,118605,52:09.0,52:14.1,run,1924,3018,1175
belle,118606,52:09.0,52:14.2,run,1131,2339,2045
belle,118607,52:09.0,52:14.3,run,2901,1780,2165
belle,118608,52:09.0,52:14.4,run,2484,2000,1238
belle,118609,52:09.0,52:14.5,run,2450,3319,1175
belle,118610,52:09.0,52:14.6,run,1626,2618,2163
belle,118611,52:09.0,52:14.7,run,2364,2242,2247
belle,118612,52:09.0,52:14.8,run,2054,1766,2385
belle,118613,52:09.0,52:14.9,run,3813,2311,677
belle,118614,52:09.0,52:15.0,run,2118,2462,1488
belle,118615,52:09.0,52:15.1,run,930,2926,1443
belle,118616,52:09.0,52:15.2,run,2360,2918,1285
belle,118617,52:09.0,52:15.3,run,3163,1016,1863
belle,118618,52:09.0,52:15.4,run,2492,2692,1443
belle,118619,52:09.0,52:15.5,run,1413,1409,1088
belle,118620,52:09.0,52:15.6,run,1964,2014,2032
belle,118621,52:09.0,52:15.7,run,2183,1725,2148
belle,118622,52:09.0,52:15.8,run,2487,2082,1581
belle,118623,52:09.0,52:15.9,run,2119,2804,1753
belle,118624,52:09.0,52:16.0,run,2238,1982,1905
belle,118625,52:09.0,52:16.1,run,2328,2241,912
belle,118626,52:09.0,52:16.2,run,2527,2839,775
belle,118627,52:09.0,52:16.3,run,2017,2645,3772
belle,118628,52:09.0,52:16.4,run,1666,1913,2783
belle,118629,52:09.0,52:16.5,run,2367,1902,2086
belle,118630,52:09.0,52:16.6,run,2448,1639,1188
belle,118631,52:09.0,52:16.7,run,2243,2977,1510
belle,118632,52:09.0,52:16.8,run,1910,2190,1728
belle,118633,52:09.0,52:16.9,run,1908,1983,2332
belle,118634,52:09.0,52:17.0,run,1106,2414,1811
belle,118635,52:09.0,52:17.1,run,3233,1971,1160
belle,118636,52:09.0,52:17.2,run,2056,2546,1784
belle,118637,52:09.0,52:17.3,run,1801,2382,1273
belle,118638,52:09.0,52:17.4,run,2034,1947,2613
belle,118639,52:09.0,52:17.5,run,1723,2239,2111
belle,118640,52:09.0,52:17.6,run,2273,2306,1110
belle,118641,52:09.0,52:17.7,run,2193,2321,1815
belle,118642,52:09.0,52:17.8,run,1312,2098,2270
belle,118643,52:09.0,52:17.9,run,1619,2356,2073
belle,118644,52:09.0,52:18.0,run,3341,1589,0
belle,118645,52:09.0,52:18.1,run,2072,2939,1224
belle,118646,52:09.0,52:18.3,run,1965,1578,2360
belle,118647,52:09.0,52:18.4,run,1286,1489,3041
belle,118648,52:09.0,52:18.5,run,2867,2572,1548
belle,118649,52:09.0,52:18.6,run,1422,1973,684
belle,118650,52:09.0,52:18.7,run,1983,1938,2060
belle,118651,52:09.0,52:18.8,run,1174,1620,2349
belle,118652,52:09.0,52:18.9,run,2685,2077,2370
belle,118653,52:09.0,52:19.0,run,2253,1804,1181
belle,118654,52:09.0,52:19.1,run,2487,2506,1025
belle,118655,52:09.0,52:19.2,run,2064,2266,2014
belle,118656,52:09.0,52:19.3,run,2244,1896,2159
belle,118657,52:09.0,52:19.4,run,3339,2080,855
belle,118658,52:09.0,52:19.5,run,2764,2105,1721
belle,118659,52:09.0,52:19.6,run,2254,2207,1857
belle,118660,52:09.0,52:19.7,run,2396,2114,1274
belle,118661,52:09.0,52:19.8,run,2418,2036,1501
belle,118662,52:09.0,52:19.9,run,2297,2116,1725
belle,118713,52:09.0,52:25.0,run,1888,1504,2815
belle,118714,52:09.0,52:25.1,run,1848,378,1556
belle,118715,52:09.0,52:25.2,run,1987,2043,2483
belle,118716,52:09.0,52:25.3,run,2080,2521,1607
belle,118717,52:09.0,52:25.4,run,1718,2484,1134
belle,118718,52:09.0,52:25.5,run,1572,1958,1839
belle,118719,52:09.0,52:25.6,run,1510,1862,2004
belle,118720,52:09.0,52:25.7,run,2015,2152,2386
belle,118721,52:09.0,52:25.8,run,1960,2343,875
belle,118722,52:09.0,52:25.9,run,1685,3140,620
belle,118723,52:09.0,52:26.0,run,2110,1985,2323
belle,118724,52:09.0,52:26.1,run,1316,1613,2326
belle,118725,52:09.0,52:26.2,run,2200,2076,2077
belle,118726,52:09.0,52:26.3,run,2008,2325,1115
belle,118727,52:09.0,52:26.4,run,1847,2425,1621
belle,118728,52:09.0,52:26.5,run,1052,2398,2318
belle,118729,52:09.0,52:26.6,run,1577,1971,2398
belle,118730,52:09.0,52:26.7,run,3453,1729,0
belle,118731,52:09.0,52:26.8,run,2324,3264,901
belle,118732,52:09.0,52:26.9,run,1678,2186,2124
belle,118744,52:29.0,52:30.0,run,2122,1989,2859
belle,118745,52:29.0,52:30.1,run,2314,2660,1289
belle,118746,52:29.0,52:30.2,run,2016,2512,2043
belle,118747,52:29.0,52:30.3,run,1247,1403,2531
belle,118748,52:29.0,52:30.4,run,4095,2527,1789
belle,118749,52:29.0,52:30.5,run,2444,2298,623
belle,118750,52:29.0,52:30.6,run,2056,2005,3089
belle,118751,52:29.0,52:30.7,run,1398,2052,2852
belle,118752,52:29.0,52:30.8,run,1497,1964,1713
belle,118753,52:29.0,52:30.9,run,2078,1973,1696
belle,118754,52:29.0,52:31.0,run,1133,2250,2634
belle,118755,52:29.0,52:31.1,run,3286,1481,2359
belle,118756,52:29.0,52:31.2,run,2032,1857,1496
belle,118757,52:29.0,52:31.3,run,1783,2081,1901
belle,118758,52:29.0,52:31.4,run,2141,2014,2010
belle,118759,52:29.0,52:31.5,run,3183,2338,1860
belle,118760,52:29.0,52:31.6,run,1114,2451,742
belle,118761,52:29.0,52:31.7,run,2794,2540,1678
belle,118762,52:29.0,52:31.8,run,2784,1596,2486
belle,118763,52:29.0,52:31.9,run,1077,2667,1445
belle,118764,52:29.0,52:32.0,run,1342,2870,590
belle,118765,52:29.0,52:32.1,run,3012,1829,3870
belle,118766,52:29.0,52:32.2,run,3137,2054,620
belle,118767,52:29.0,52:32.3,run,1956,1634,1099
belle,118768,52:29.0,52:32.4,run,2248,2191,2433
belle,118769,52:29.0,52:32.5,run,1492,2494,2207
belle,118770,52:29.0,52:32.6,run,2211,2103,1110
belle,118771,52:29.0,52:32.7,run,2065,2070,1880
belle,118772,52:29.0,52:32.8,run,2530,2032,2636
belle,118773,52:29.0,52:32.9,run,2339,2965,506
belle,118774,52:29.0,52:33.0,run,2345,2548,974
belle,118775,52:29.0,52:33.1,run,1888,2069,1799
belle,118776,52:29.0,52:33.2,run,1586,2243,2113
belle,118777,52:29.0,52:33.3,run,1725,1566,2066
belle,118778,52:29.0,52:33.4,run,2200,2929,703
belle,118779,52:29.0,52:33.5,run,1992,2184,1743
belle,118780,52:29.0,52:33.6,run,1535,1787,2211
belle,118781,52:29.0,52:33.7,run,1521,1943,2411
belle,118782,52:29.0,52:33.8,run,3422,3353,0
belle,118783,52:29.0,52:33.9,run,2580,2381,937
belle,118794,52:29.0,52:35.0,run,1763,2133,2719
belle,118795,52:29.0,52:35.1,run,3222,1983,1190
belle,118796,52:29.0,52:35.2,run,2108,2240,667
belle,118797,52:29.0,52:35.3,run,1835,2177,2693
belle,118798,52:29.0,52:35.4,run,1307,2144,2943
belle,118799,52:29.0,52:35.5,run,2419,2024,1870
belle,118800,52:29.0,52:35.6,run,1747,2494,1162
belle,118801,52:29.0,52:35.7,run,1598,2002,2180
belle,118802,52:29.0,52:35.8,run,1127,1884,2174
belle,118803,52:29.0,52:35.9,run,2614,2032,2033
belle,118804,52:29.0,52:36.0,run,1809,2536,1385
belle,118805,52:29.0,52:36.1,run,1584,2307,1867
belle,118806,52:29.0,52:36.2,run,818,2084,1911
belle,118807,52:29.0,52:36.3,run,2240,2004,2289
belle,118808,52:29.0,52:36.4,run,1782,1946,257
belle,118809,52:29.0,52:36.5,run,1827,2450,1141
belle,118810,52:29.0,52:36.6,run,1492,2294,2367
belle,118811,52:29.0,52:36.7,run,1892,1846,2613
belle,118812,52:29.0,52:36.8,run,1665,2950,0
belle,118813,52:29.0,52:36.9,run,2574,2493,1069
belle,118814,52:29.0,52:37.0,run,2070,2071,2208
belle,118815,52:29.0,52:37.1,run,1432,1667,2571
belle,118816,52:29.0,52:37.2,run,2059,2092,2163
belle,118817,52:29.0,52:37.3,run,2602,2209,608
belle,118818,52:29.0,52:37.4,run,1996,2625,914
belle,118819,52:29.0,52:37.5,run,2095,2059,2541
belle,118820,52:29.0,52:37.6,run,1903,1964,2134
belle,118821,52:29.0,52:37.7,run,2026,2658,513
belle,118822,52:29.0,52:37.8,run,1970,2298,1331
belle,118823,52:29.0,52:37.9,run,2203,2268,1470
belle,118824,52:29.0,52:38.0,run,2190,2074,1768
belle,118825,52:29.0,52:38.1,run,1919,2128,1332
belle,118826,52:29.0,52:38.3,run,1787,2371,1507
belle,118827,52:29.0,52:38.4,run,2081,2324,1621
belle,118828,52:29.0,52:38.5,run,1782,1942,1820
belle,118829,52:29.0,52:38.6,run,2027,1705,1926
belle,118830,52:29.0,52:38.7,run,2629,2212,423
belle,118831,52:29.0,52:38.8,run,1975,3289,1838
belle,118832,52:29.0,52:38.9,run,1697,2025,2217
belle,118833,52:29.0,52:39.0,run,1688,2293,2107
belle,118843,52:29.0,52:40.0,run,122,1902,1817
belle,118844,52:29.0,52:40.1,run,1502,2270,2198
belle,118845,52:29.0,52:40.2,run,1428,2356,2752
belle,118846,52:29.0,52:40.3,run,2369,1774,1457
belle,118847,52:29.0,52:40.4,run,1342,2118,2104
belle,118848,52:29.0,52:40.5,run,1677,1684,2712
belle,118849,52:29.0,52:40.6,run,4095,1757,1654
belle,118850,52:29.0,52:40.7,run,1869,3039,859
belle,118851,52:29.0,52:40.8,run,1503,2579,2508
belle,118852,52:29.0,52:40.9,run,1984,1906,2614
belle,118853,52:29.0,52:41.0,run,2413,2211,1101
belle,118854,52:29.0,52:41.1,run,1672,2882,1327
belle,118855,52:29.0,52:41.2,run,1597,1874,2956
belle,118856,52:29.0,52:41.3,run,2108,1712,1261
belle,118857,52:29.0,52:41.4,run,2033,2566,742
belle,118858,52:29.0,52:41.5,run,1577,2149,2391
belle,118859,52:29.0,52:41.6,run,1776,1822,2565
belle,118860,52:29.0,52:41.7,run,2521,2138,1074
belle,118861,52:29.0,52:41.8,run,1284,1959,2482
belle,118862,52:29.0,52:41.9,run,1855,2332,2380
belle,118863,52:29.0,52:42.0,run,2058,2026,2216
belle,118864,52:29.0,52:42.1,run,2165,1908,2051
belle,118865,52:29.0,52:42.2,run,467,2430,379
belle,118866,52:29.0,52:42.3,run,2048,2380,1852
belle,118867,52:29.0,52:42.4,run,2352,1885,2231
belle,118868,52:29.0,52:42.5,run,1998,2095,2136
belle,118869,52:29.0,52:42.6,run,4095,2296,483
belle,118870,52:29.0,52:42.7,run,2115,2142,2223
belle,118871,52:29.0,52:42.8,run,4074,3570,1421
belle,118872,52:29.0,52:42.9,run,1966,1979,1338
belle,118873,52:29.0,52:43.0,run,2735,2186,2638
belle,118874,52:29.0,52:43.1,run,2131,2066,2586
belle,118875,52:29.0,52:43.2,run,967,3403,1390
belle,118876,52:29.0,52:43.3,run,2753,2289,1906
belle,118877,52:29.0,52:43.4,run,1866,2380,2119
belle,118878,52:29.0,52:43.5,run,1650,1949,1989
belle,118879,52:29.0,52:43.6,run,2438,3206,339
belle,118880,52:29.0,52:43.7,run,2535,2277,1478
belle,118881,52:29.0,52:43.8,run,1709,1889,2400
belle,118882,52:29.0,52:43.9,run,2269,2112,2313
belle,118883,52:29.0,52:44.0,run,2171,3311,366
belle,118884,52:29.0,52:44.1,run,2243,2367,1636
belle,118885,52:29.0,52:44.2,run,1477,1857,2235
belle,118886,52:29.0,52:44.3,run,1709,1902,2455
belle,118887,52:29.0,52:44.4,run,2221,2514,1084
belle,118888,52:29.0,52:44.5,run,1750,2629,1335
belle,118889,52:29.0,52:44.6,run,1682,2069,2109
belle,118890,52:29.0,52:44.7,run,1674,1957,2584
belle,118891,52:29.0,52:44.8,run,4036,2887,244
belle,118892,52:29.0,52:44.9,run,1941,2418,695
belle,118893,52:29.0,52:45.0,run,1784,1945,2275
belle,118894,52:29.0,52:45.1,run,1781,2006,2734
belle,118895,52:29.0,52:45.2,run,3490,2248,274
belle,118896,52:29.0,52:45.3,run,2144,2344,951
belle,118897,52:29.0,52:45.4,run,1597,1870,2516
belle,118898,52:29.0,52:45.5,run,1854,1964,2656
belle,118899,52:29.0,52:45.6,run,2936,2092,1187
belle,118900,52:29.0,52:45.7,run,1925,2196,543
belle,118901,52:29.0,52:45.8,run,2178,2002,2739
belle,118902,52:29.0,52:45.9,run,1277,2086,2860
belle,118903,52:29.0,52:46.0,run,3083,2223,1567
belle,118904,52:29.0,52:46.1,run,1568,2932,743
belle,118905,52:29.0,52:46.2,run,2095,2036,2523
belle,118906,52:29.0,52:46.3,run,1378,1793,2756
belle,118907,52:29.0,52:46.4,run,3139,2078,1720
belle,118908,52:29.0,52:46.5,run,1525,2650,1143
belle,118909,52:29.0,52:46.6,run,1960,1991,2196
belle,118910,52:29.0,52:46.7,run,900,1849,2327
belle,118911,52:29.0,52:46.8,run,2855,1931,1965
belle,118912,52:29.0,52:46.9,run,1369,2402,791
belle,118914,52:50.0,52:50.0,run,1855,2783,1130
belle,118915,52:50.0,52:50.1,run,1828,2476,1529
belle,118916,52:50.0,52:50.2,run,1588,2271,2213
belle,118917,52:50.0,52:50.3,run,1601,2043,1923
belle,118918,52:50.0,52:50.4,run,2196,2352,970
belle,118919,52:50.0,52:50.5,run,2245,2625,1225
belle,118920,52:50.0,52:50.6,run,2015,2368,1502
belle,118921,52:50.0,52:50.7,run,1801,2010,2428
belle,118922,52:50.0,52:50.8,run,1799,1944,2321
belle,118923,52:50.0,52:50.9,run,2023,2343,1713
belle,119053,52:50.0,53:04.0,run,1108,1866,2048
belle,119054,52:50.0,53:04.1,run,3164,1824,2272
belle,119055,52:50.0,53:04.2,run,1947,2287,1173
belle,119056,52:50.0,53:04.3,run,0,2450,4005
belle,119057,52:50.0,53:04.4,run,1453,1175,2849
belle,119058,52:50.0,53:04.5,run,2239,2810,896
belle,119059,52:50.0,53:04.6,run,1314,1866,1995
belle,119060,52:50.0,53:04.7,run,669,1433,2693
belle,119061,52:50.0,53:04.8,run,3152,2528,1100
belle,119062,52:50.0,53:04.9,run,2711,2167,2170
belle,119063,52:50.0,53:05.0,run,1225,2609,2486
belle,119064,52:50.0,53:05.1,run,3606,1664,2006
belle,119065,52:50.0,53:05.2,run,2509,2382,873
belle,119066,52:50.0,53:05.3,run,1427,1255,2770
belle,119067,52:50.0,53:05.4,run,1472,1792,3194
belle,119068,52:50.0,53:05.5,run,1888,2154,1773
belle,119069,52:50.0,53:05.6,run,444,1789,38
belle,119070,52:50.0,53:05.7,run,2168,2362,2501
belle,119071,52:50.0,53:05.8,run,1930,2171,2562
belle,119072,52:50.0,53:05.9,run,2131,2102,1899
belle,119073,52:50.0,53:06.0,run,1125,2312,548
belle,119074,52:50.0,53:06.1,run,2510,3192,2011
belle,119075,52:50.0,53:06.2,run,2429,1712,2594
belle,119076,52:50.0,53:06.3,run,229,2533,612
belle,119077,52:50.0,53:06.4,run,2081,2517,1306
belle,119078,52:50.0,53:06.5,run,1787,2809,2048
belle,119079,52:50.0,53:06.6,run,2968,3449,751
belle,119080,52:50.0,53:06.7,run,2549,2048,1997
belle,119081,52:50.0,53:06.8,run,2304,2353,2309
belle,119082,52:50.0,53:06.9,run,0,3430,769
belle,119083,52:50.0,53:07.0,run,2796,2516,1194
belle,119084,52:50.0,53:07.1,run,1830,2349,2234
belle,119085,52:50.0,53:07.2,run,1709,1653,2456
belle,119086,52:50.0,53:07.3,run,2679,1938,1075
belle,119087,52:50.0,53:07.4,run,1989,3014,1098
belle,119088,52:50.0,53:07.5,run,2233,2170,2291
belle,119089,52:50.0,53:07.6,run,1656,1625,2224
belle,119090,52:50.0,53:07.7,run,3072,1763,790
belle,119091,52:50.0,53:07.8,run,2232,1697,116
belle,119092,52:50.0,53:07.9,run,2355,2021,1820
belle,119094,53:10.0,53:10.0,run,1753,2828,1432
belle,119095,53:10.0,53:10.1,run,1719,2528,2361
belle,119096,53:10.0,53:10.2,run,1165,2003,2416
belle,119097,53:10.0,53:10.3,run,2706,1828,1340
belle,119098,53:10.0,53:10.4,run,974,2567,661
belle,119099,53:10.0,53:10.5,run,2018,1948,2269
belle,119100,53:10.0,53:10.6,run,1344,1201,2105
belle,119101,53:10.0,53:10.7,run,3353,1638,1918
belle,119102,53:10.0,53:10.8,run,1433,1640,1276
belle,119103,53:10.0,53:10.9,run,1651,1908,2009
belle,119104,53:10.0,53:11.0,run,1586,1646,2153
belle,119105,53:10.0,53:11.1,run,2039,2051,2252
belle,119106,53:10.0,53:11.2,run,2133,2314,765
belle,119107,53:10.0,53:11.3,run,1275,2467,1428
belle,119108,53:10.0,53:11.4,run,1543,2453,2004
belle,119109,53:10.0,53:11.5,run,1271,2044,2407
belle,119110,53:10.0,53:11.6,run,3235,3338,318
belle,119111,53:10.0,53:11.7,run,2226,3712,1362
belle,119112,53:10.0,53:11.8,run,2125,1931,2262
belle,119113,53:10.0,53:11.9,run,1421,1813,2139
belle,119114,53:10.0,53:12.0,run,2436,1783,1938
belle,119115,53:10.0,53:12.1,run,1702,2259,1362
belle,119116,53:10.0,53:12.2,run,1874,2443,1583
belle,119117,53:10.0,53:12.3,run,1677,2048,2068
belle,119118,53:10.0,53:12.4,run,1363,1978,2515
belle,119119,53:10.0,53:12.5,run,3161,2807,2
belle,119120,53:10.0,53:12.6,run,2233,3531,1327
belle,119121,53:10.0,53:12.7,run,1957,1919,2307
belle,119122,53:10.0,53:12.8,run,1637,1788,2228
belle,119123,53:10.0,53:12.9,run,2205,2006,2101
belle,119124,53:10.0,53:13.0,run,1957,2635,1270
belle,119125,53:10.0,53:13.1,run,1766,2233,1707
belle,119126,53:10.0,53:13.2,run,1860,2327,2146
belle,119127,53:10.0,53:13.3,run,1746,2006,2209
belle,119128,53:10.0,53:13.4,run,2175,1342,988
belle,119129,53:10.0,53:13.5,run,2566,3108,1587
belle,119130,53:10.0,53:13.6,run,1867,2269,1882
belle,119131,53:10.0,53:13.7,run,1877,1949,2064
belle,119132,53:10.0,53:13.8,run,1932,2268,2267
belle,119133,53:10.0,53:13.9,run,2447,2887,724
belle,119203,53:10.0,53:21.0,run,1112,2280,1089
belle,119204,53:10.0,53:21.1,run,1222,1827,2345
belle,119205,53:10.0,53:21.2,run,1411,1549,2788
belle,119206,53:10.0,53:21.3,run,2682,2802,1430
belle,119207,53:10.0,53:21.4,run,1587,2948,1175
belle,119208,53:10.0,53:21.5,run,1303,1922,2608
belle,119209,53:10.0,53:21.6,run,4095,1628,1476
belle,119210,53:10.0,53:21.7,run,1415,2424,856
belle,119211,53:10.0,53:21.8,run,1051,1504,2230
belle,119212,53:10.0,53:21.9,run,1023,1620,2902
belle,119213,53:10.0,53:22.0,run,1885,2185,1393
belle,119214,53:10.0,53:22.1,run,1857,2068,1548
belle,119215,53:10.0,53:22.2,run,1316,3029,2257
belle,119216,53:10.0,53:22.3,run,1948,1804,2426
belle,119217,53:10.0,53:22.4,run,2242,1825,1195
belle,119218,53:10.0,53:22.5,run,1173,2793,2306
belle,119219,53:10.0,53:22.6,run,1540,2594,2140
belle,119220,53:10.0,53:22.7,run,2102,1863,2437
belle,119221,53:10.0,53:22.8,run,2513,1745,1613
belle,119222,53:10.0,53:22.9,run,2715,3527,699
belle,119223,53:10.0,53:23.0,run,1635,2206,1906
belle,119224,53:10.0,53:23.1,run,2779,2322,1993
belle,119225,53:10.0,53:23.2,run,160,1802,0
belle,119226,53:10.0,53:23.3,run,2671,2137,1880
belle,119227,53:10.0,53:23.4,run,2365,1118,2243
belle,119228,53:10.0,53:23.5,run,2852,3574,0
belle,119229,53:10.0,53:23.6,run,2048,1233,1388
belle,119230,53:10.0,53:23.7,run,3375,2418,1866
belle,119231,53:10.0,53:23.8,run,2474,1993,1869
belle,119232,53:10.0,53:23.9,run,1535,2000,3645
belle,119233,53:10.0,53:24.0,run,2920,2036,3167
belle,119234,53:10.0,53:24.1,run,1818,2284,2361
belle,119235,53:10.0,53:24.2,run,1804,2878,1183
belle,119236,53:10.0,53:24.3,run,1683,3638,912
belle,119237,53:10.0,53:24.4,run,2373,2313,1859
belle,119238,53:10.0,53:24.5,run,720,2544,2012
belle,119239,53:10.0,53:24.6,run,3973,2715,1314
belle,119240,53:10.0,53:24.7,run,1618,2438,1930
belle,119241,53:10.0,53:24.8,run,2005,2236,2117
belle,119242,53:10.0,53:24.9,run,1842,2566,1118
belle,119243,53:10.0,53:25.0,run,2433,2014,1066
belle,119244,53:10.0,53:25.1,run,1832,2063,2010
belle,119245,53:10.0,53:25.2,run,1424,2599,1955
belle,119246,53:10.0,53:25.3,run,1896,2302,1337
belle,119247,53:10.0,53:25.4,run,2462,3220,523
belle,119248,53:10.0,53:25.5,run,1854,1866,2194
belle,119249,53:10.0,53:25.6,run,966,2534,1604
belle,119250,53:10.0,53:25.7,run,1649,2306,1768
belle,119251,53:10.0,53:25.8,run,2056,3145,713
belle,119252,53:10.0,53:25.9,run,1952,2249,1850
belle,119253,53:10.0,53:26.0,run,1553,3195,575
belle,119254,53:10.0,53:26.1,run,1664,1853,2128
belle,119255,53:10.0,53:26.2,run,1674,2442,990
belle,119256,53:10.0,53:26.3,run,1881,2067,1860
belle,119257,53:10.0,53:26.4,run,1516,2895,1496
belle,119258,53:10.0,53:26.5,run,1933,2040,1785
belle,119259,53:10.0,53:26.6,run,1735,2158,1967
belle,119260,53:10.0,53:26.7,run,1836,2248,1631
belle,119261,53:10.0,53:26.8,run,1885,2088,2094
belle,119262,53:10.0,53:26.9,run,2202,2347,1104
belle,119263,53:10.0,53:27.0,run,1891,1998,2004
belle,119264,53:10.0,53:27.1,run,1981,2477,1557
belle,119265,53:10.0,53:27.2,run,1970,2001,2333
belle,119266,53:10.0,53:27.3,run,2019,2394,641
belle,119267,53:10.0,53:27.4,run,1714,2156,1976
belle,119268,53:10.0,53:27.5,run,1603,2976,840
belle,119269,53:10.0,53:27.6,run,1813,1999,1856
belle,119270,53:10.0,53:27.7,run,1769,2045,2034
belle,119271,53:10.0,53:27.8,run,2398,2628,962
belle,119272,53:10.0,53:27.9,run,1835,2068,1927
belle,119553,53:52.0,54:02.0,run,1942,2554,1417
belle,119554,53:52.0,54:02.1,run,1764,2097,2105
belle,119555,53:52.0,54:02.2,run,1258,2016,1477
belle,119556,53:52.0,54:02.3,run,1951,2497,1617
belle,119557,53:52.0,54:02.4,run,1732,2086,1982
belle,119558,53:52.0,54:02.5,run,1606,2290,1574
belle,119559,53:52.0,54:02.6,run,1791,1907,2137
belle,119560,53:52.0,54:02.7,run,1902,2267,1846
belle,119561,53:52.0,54:02.8,run,1702,2602,1626
belle,119562,53:52.0,54:02.9,run,1586,2519,1871
belle,119563,53:52.0,54:03.0,run,1429,2234,1437
belle,119564,53:52.0,54:03.1,run,1944,2060,2269
belle,119565,53:52.0,54:03.2,run,1646,2615,1368
belle,119566,53:52.0,54:03.3,run,1984,2472,1612
belle,119567,53:52.0,54:03.4,run,1447,2321,1767
belle,119568,53:52.0,54:03.5,run,1488,2080,1674
belle,119569,53:52.0,54:03.6,run,1827,1980,2143
belle,119570,53:52.0,54:03.7,run,1754,2280,1092
belle,119571,53:52.0,54:03.8,run,1796,2334,1764
belle,119572,53:52.0,54:03.9,run,1478,2358,2034
belle,119573,53:52.0,54:04.0,run,1556,2147,1527
belle,119574,53:52.0,54:04.1,run,1765,2105,2107
belle,119575,53:52.0,54:04.2,run,2053,2480,1194
belle,119576,53:52.0,54:04.3,run,1868,2186,2051
belle,119577,53:52.0,54:04.4,run,2040,2538,1543
belle,119578,53:52.0,54:04.5,run,1391,2051,1554
belle,119579,53:52.0,54:04.6,run,1755,2240,2112
belle,119580,53:52.0,54:04.7,run,1550,2223,1273
belle,119581,53:52.0,54:04.8,run,1889,2073,2013
belle,119582,53:52.0,54:04.9,run,1999,2295,1234
belle,119583,53:52.0,54:05.0,run,1610,2259,1549
belle,119584,53:52.0,54:05.1,run,1892,2071,2129
belle,119585,53:52.0,54:05.2,run,2046,2676,1092
belle,119586,53:52.0,54:05.3,run,1587,2189,1814
belle,119587,53:52.0,54:05.4,run,1665,2271,1999
belle,119588,53:52.0,54:05.5,run,1893,2375,1258
belle,119589,53:52.0,54:05.6,run,1875,2027,1961
belle,119590,53:52.0,54:05.7,run,1898,2470,1234
belle,119591,53:52.0,54:05.8,run,1347,2288,1655
belle,119592,53:52.0,54:05.9,run,1754,1990,2104
belle,119593,53:52.0,54:06.0,run,2166,2319,1058
belle,119594,53:52.0,54:06.1,run,1686,2123,1800
belle,119595,53:52.0,54:06.2,run,1852,2180,1827
belle,119596,53:52.0,54:06.3,run,2307,2399,1240
belle,119597,53:52.0,54:06.4,run,1676,2214,1965
belle,119598,53:52.0,54:06.5,run,1862,2427,1512
belle,119599,53:52.0,54:06.6,run,1977,2415,1440
belle,119600,53:52.0,54:06.7,run,1682,2115,1958
belle,119601,53:52.0,54:06.8,run,1785,2165,1523
belle,119602,53:52.0,54:06.9,run,2064,2263,1432
belle,119644,54:12.0,54:13.0,lie,1720,2263,1834
belle,119645,54:12.0,54:13.1,lie,1620,2160,1658
belle,119646,54:12.0,54:13.2,lie,1646,2152,1674
belle,119647,54:12.0,54:13.3,lie,1679,2217,1719
belle,119648,54:12.0,54:13.4,lie,1648,1957,1708
belle,119649,54:12.0,54:13.5,lie,1678,2068,1654
belle,119650,54:12.0,54:13.6,lie,1746,2106,1615
